order_id,date,customer_id,customer_name,category,product,region,channel,unit_price,quantity,discount,revenue
ORD-16298,2024-07-03,CUST-3293,Travis Deleon,Clothing,Clothing Product 48,Central,Wholesale,313.49,9,0.05,2680.34
ORD-17653,2024-07-03,CUST-1010,Aaron Taylor,Electronics,Electronics Product 47,West,Wholesale,1428.14,11,0.2,12567.63
ORD-18087,2024-07-03,CUST-4984,Bailey Warner,Food & Beverages,Food & Beverages Product 10,East,Wholesale,103.29,19,0.15,1668.13
ORD-18150,2024-07-03,CUST-2406,Felicia Soto,Electronics,Electronics Product 18,North,Retail,1094.14,16,0.0,17506.24
ORD-10116,2024-07-04,CUST-2093,Julie Mitchell,Food & Beverages,Food & Beverages Product 36,Central,Retail,88.78,15,0.05,1265.12
ORD-11509,2024-07-04,CUST-1320,Melissa Riley,Electronics,Electronics Product 9,West,Retail,2039.13,13,0.2,21206.95
ORD-13404,2024-07-04,CUST-4401,Melissa Miller,Sports,Sports Product 15,Central,Wholesale,130.36,12,0.15,1329.67
ORD-15290,2024-07-04,CUST-3896,Katherine Sanford,Sports,Sports Product 38,West,Retail,43.39,11,0.0,477.29
ORD-15847,2024-07-04,CUST-2339,Amy Wright,Home & Garden,Home & Garden Product 44,South,Wholesale,467.02,5,0.2,1868.08
ORD-15914,2024-07-04,CUST-4273,Wanda Jones,Home & Garden,Home & Garden Product 3,North,Wholesale,851.84,14,0.15,10136.9
ORD-17491,2024-07-04,CUST-3876,Kristi Best,Clothing,Clothing Product 7,South,Wholesale,228.58,12,0.1,2468.66
ORD-18050,2024-07-04,CUST-2855,Megan Richardson,Sports,Sports Product 37,East,Retail,168.15,1,0.0,168.15
ORD-11318,2024-07-05,CUST-3992,Mark Price,Food & Beverages,Food & Beverages Product 18,East,Online,95.76,1,0.05,90.97
ORD-11958,2024-07-05,CUST-2819,Melinda Hansen,Home & Garden,Home & Garden Product 49,South,Retail,536.42,13,0.2,5578.77
ORD-12439,2024-07-05,CUST-1125,Thomas Knox,Electronics,Electronics Product 5,Central,Wholesale,2226.69,19,0.2,33845.69
ORD-14603,2024-07-05,CUST-3976,Richard Castro,Clothing,Clothing Product 22,West,Retail,53.54,17,0.15,773.65
ORD-15339,2024-07-05,CUST-2543,John Parsons,Home & Garden,Home & Garden Product 13,North,Online,701.4,10,0.1,6312.6
ORD-17809,2024-07-05,CUST-1045,Mark Wilkinson,Sports,Sports Product 22,South,Online,131.54,16,0.1,1894.18
ORD-18391,2024-07-05,CUST-1693,Erin Fields,Home & Garden,Home & Garden Product 24,South,Wholesale,185.04,4,0.0,740.16
ORD-19477,2024-07-05,CUST-3109,Jennifer Hall,Sports,Sports Product 42,South,Retail,249.87,16,0.05,3798.02
ORD-10384,2024-07-06,CUST-2807,Mary Schmitt,Electronics,Electronics Product 30,North,Online,263.7,15,0.05,3757.72
ORD-11111,2024-07-06,CUST-3290,Bruce Gilmore,Electronics,Electronics Product 4,East,Wholesale,366.19,14,0.0,5126.66
ORD-11865,2024-07-06,CUST-1337,Adam Robinson,Home & Garden,Home & Garden Product 32,South,Retail,406.16,14,0.15,4833.3
ORD-12284,2024-07-06,CUST-2959,Christopher Ford,Food & Beverages,Food & Beverages Product 49,Central,Retail,99.12,2,0.05,188.33
ORD-12320,2024-07-06,CUST-3847,Catherine Curtis,Food & Beverages,Food & Beverages Product 42,East,Retail,61.2,18,0.0,1101.6
ORD-13512,2024-07-06,CUST-1098,Janet Walters,Electronics,Electronics Product 25,West,Retail,1637.09,18,0.15,25047.48
ORD-16132,2024-07-06,CUST-4847,Ann Palmer MD,Food & Beverages,Food & Beverages Product 11,North,Online,107.0,11,0.05,1118.15
ORD-16422,2024-07-06,CUST-2451,Dr. Jose Collins,Home & Garden,Home & Garden Product 29,North,Wholesale,63.63,11,0.0,699.93
ORD-18873,2024-07-06,CUST-3788,Brian Zamora,Electronics,Electronics Product 30,South,Retail,1171.83,17,0.0,19921.11
ORD-10651,2024-07-07,CUST-1117,Christine Ross,Clothing,Clothing Product 3,East,Retail,65.27,5,0.05,310.03
ORD-13051,2024-07-07,CUST-3960,Jerome Cortez,Food & Beverages,Food & Beverages Product 1,Central,Wholesale,46.57,19,0.15,752.11
ORD-14026,2024-07-07,CUST-2175,Luke Stafford,Sports,Sports Product 1,West,Online,424.2,1,0.2,339.36
ORD-17528,2024-07-07,CUST-3304,Richard Tyler,Sports,Sports Product 27,West,Wholesale,194.85,19,0.1,3331.93
ORD-18217,2024-07-07,CUST-3354,Michelle Molina,Electronics,Electronics Product 47,South,Wholesale,767.28,12,0.2,7365.89
ORD-19523,2024-07-07,CUST-1605,Kevin Gonzalez,Home & Garden,Home & Garden Product 18,Central,Wholesale,227.5,18,0.2,3276.0
ORD-12028,2024-07-08,CUST-1598,Nathan Bishop,Home & Garden,Home & Garden Product 43,Central,Wholesale,798.12,18,0.0,14366.16
ORD-13323,2024-07-08,CUST-2285,Brianna Harper,Food & Beverages,Food & Beverages Product 13,East,Online,51.71,15,0.1,698.09
ORD-13849,2024-07-08,CUST-1903,Erica Thomas,Electronics,Electronics Product 33,West,Retail,1123.03,12,0.05,12802.54
ORD-10957,2024-07-09,CUST-3044,Jeffrey Savage,Sports,Sports Product 14,South,Online,500.79,17,0.2,6810.74
ORD-13344,2024-07-09,CUST-3464,Cheryl Martin,Home & Garden,Home & Garden Product 5,North,Retail,764.0,13,0.2,7945.6
ORD-11904,2024-07-10,CUST-1351,Nicholas Wells,Sports,Sports Product 2,Central,Wholesale,399.98,2,0.0,799.96
ORD-14968,2024-07-10,CUST-4865,Casey Collins,Electronics,Electronics Product 49,Central,Wholesale,406.76,16,0.05,6182.75
ORD-16884,2024-07-10,CUST-4544,Justin Perez,Food & Beverages,Food & Beverages Product 14,East,Retail,82.4,3,0.1,222.48
ORD-17332,2024-07-10,CUST-4425,Ethan Jones,Electronics,Electronics Product 4,West,Retail,2009.69,12,0.15,20498.84
ORD-18413,2024-07-10,CUST-1286,Darrell Gregory,Food & Beverages,Food & Beverages Product 30,North,Wholesale,17.66,9,0.15,135.1
ORD-11620,2024-07-11,CUST-2164,Anita Armstrong,Sports,Sports Product 28,South,Retail,536.02,1,0.1,482.42
ORD-12184,2024-07-11,CUST-3315,Ivan Harmon,Food & Beverages,Food & Beverages Product 37,Central,Online,78.93,13,0.2,820.87
ORD-13783,2024-07-11,CUST-4198,Jessica Lee,Food & Beverages,Food & Beverages Product 39,East,Online,33.95,21,0.2,570.36
ORD-11506,2024-07-12,CUST-4658,Sara Douglas,Electronics,Electronics Product 1,Central,Online,651.33,4,0.05,2475.05
ORD-12192,2024-07-12,CUST-3216,Frank Gallagher,Sports,Sports Product 11,Central,Wholesale,58.37,8,0.1,420.26
ORD-12312,2024-07-12,CUST-1353,Jenny Lambert,Clothing,Clothing Product 26,South,Online,128.58,12,0.05,1465.81
ORD-16362,2024-07-12,CUST-1053,Daniel Brown,Electronics,Electronics Product 44,South,Retail,1937.12,9,0.1,15690.67
ORD-17852,2024-07-12,CUST-2406,Anthony Andrews,Electronics,Electronics Product 22,North,Retail,588.94,15,0.15,7508.98
ORD-19744,2024-07-12,CUST-3893,Calvin Fernandez,Food & Beverages,Food & Beverages Product 40,Central,Online,28.5,13,0.05,351.97
ORD-19833,2024-07-12,CUST-3829,Steven Ramos,Sports,Sports Product 22,South,Wholesale,539.38,19,0.2,8198.58
ORD-11153,2024-07-13,CUST-4551,Tina Morris,Clothing,Clothing Product 26,East,Wholesale,317.23,21,0.2,5329.46
ORD-11305,2024-07-13,CUST-4966,Tammy Wright,Electronics,Electronics Product 42,North,Online,479.13,21,0.2,8049.38
ORD-13734,2024-07-13,CUST-3303,Nicholas Mitchell,Sports,Sports Product 48,West,Online,528.88,9,0.0,4759.92
ORD-16335,2024-07-13,CUST-3737,Melissa Lopez,Food & Beverages,Food & Beverages Product 28,South,Retail,19.45,14,0.2,217.84
ORD-17479,2024-07-13,CUST-2672,Kimberly Taylor MD,Food & Beverages,Food & Beverages Product 46,West,Retail,47.96,6,0.2,230.21
ORD-19138,2024-07-13,CUST-4221,Julie Hill,Sports,Sports Product 2,West,Online,191.65,1,0.2,153.32
ORD-19504,2024-07-13,CUST-4222,Amy Williams,Clothing,Clothing Product 18,Central,Wholesale,79.36,1,0.0,79.36
ORD-11700,2024-07-14,CUST-3057,Michael Branch,Food & Beverages,Food & Beverages Product 35,East,Retail,78.32,4,0.1,281.95
ORD-15810,2024-07-14,CUST-4452,Nicole Sanchez,Sports,Sports Product 17,North,Retail,44.83,16,0.0,717.28
ORD-16980,2024-07-14,CUST-1538,Thomas Todd,Food & Beverages,Food & Beverages Product 44,Central,Retail,40.18,3,0.0,120.54
ORD-19935,2024-07-14,CUST-3790,Andrea Martinez,Home & Garden,Home & Garden Product 36,Central,Online,407.04,7,0.1,2564.35
ORD-11578,2024-07-15,CUST-3895,Lori Jackson,Food & Beverages,Food & Beverages Product 45,East,Retail,79.17,17,0.0,1345.89
ORD-16050,2024-07-15,CUST-4284,Brandon Stewart,Home & Garden,Home & Garden Product 2,West,Retail,180.4,2,0.0,360.8
ORD-18625,2024-07-15,CUST-1482,Jennifer Melton,Clothing,Clothing Product 36,North,Retail,234.75,19,0.0,4460.25
ORD-19113,2024-07-15,CUST-1914,Miranda Anthony,Food & Beverages,Food & Beverages Product 45,West,Retail,13.31,10,0.05,126.44
ORD-11126,2024-07-16,CUST-1179,Lisa Levine,Food & Beverages,Food & Beverages Product 2,West,Online,105.46,19,0.1,1803.37
ORD-11737,2024-07-16,CUST-3106,Deborah Vega,Sports,Sports Product 19,East,Retail,212.13,6,0.15,1081.86
ORD-12242,2024-07-16,CUST-2658,Nina Harmon,Clothing,Clothing Product 42,Central,Online,181.61,7,0.05,1207.71
ORD-13753,2024-07-16,CUST-2739,Laura Rosales,Clothing,Clothing Product 44,East,Wholesale,117.69,5,0.15,500.18
ORD-15434,2024-07-16,CUST-4001,Vanessa Huber,Clothing,Clothing Product 24,West,Retail,342.36,11,0.15,3201.07
ORD-15647,2024-07-16,CUST-4209,Aaron Escobar,Electronics,Electronics Product 29,Central,Online,1570.45,19,0.2,23870.84
ORD-16355,2024-07-16,CUST-2197,Evelyn Harris,Sports,Sports Product 26,West,Retail,497.82,19,0.2,7566.86
ORD-16832,2024-07-16,CUST-2014,Michael Campbell,Home & Garden,Home & Garden Product 13,East,Retail,169.45,10,0.2,1355.6
ORD-19433,2024-07-16,CUST-1280,Kenneth Mooney,Clothing,Clothing Product 9,Central,Wholesale,252.4,7,0.05,1678.46
ORD-11401,2024-07-17,CUST-4429,Ryan Myers,Clothing,Clothing Product 36,Central,Online,275.54,19,0.1,4711.73
ORD-15523,2024-07-17,CUST-1083,Brandon Beck,Home & Garden,Home & Garden Product 3,Central,Wholesale,756.2,5,0.05,3591.95
ORD-15551,2024-07-17,CUST-4813,Sarah Johnson,Clothing,Clothing Product 11,West,Wholesale,217.6,8,0.1,1566.72
ORD-16584,2024-07-17,CUST-1765,Tracy Martin,Home & Garden,Home & Garden Product 21,East,Online,880.13,9,0.15,6732.99
ORD-17226,2024-07-17,CUST-1954,Joseph Garcia,Electronics,Electronics Product 14,West,Retail,2024.71,2,0.2,3239.54
ORD-17967,2024-07-17,CUST-1603,John Herrera,Food & Beverages,Food & Beverages Product 10,West,Retail,27.88,11,0.2,245.34
ORD-10213,2024-07-18,CUST-2193,Lisa Reyes,Sports,Sports Product 28,Central,Online,345.31,17,0.05,5576.76
ORD-10758,2024-07-18,CUST-4619,Alexander Ali,Home & Garden,Home & Garden Product 40,Central,Wholesale,482.29,16,0.05,7330.81
ORD-13356,2024-07-18,CUST-3663,Terry Smith,Electronics,Electronics Product 6,East,Wholesale,968.44,19,0.1,16560.32
ORD-15175,2024-07-18,CUST-4016,Brandon Sutton,Electronics,Electronics Product 48,North,Retail,257.42,14,0.15,3063.3
ORD-16492,2024-07-18,CUST-3725,Hannah Spencer,Home & Garden,Home & Garden Product 31,North,Retail,661.78,3,0.2,1588.27
ORD-17869,2024-07-18,CUST-4533,Kelli Ware,Home & Garden,Home & Garden Product 40,East,Online,351.43,15,0.1,4744.31
ORD-18444,2024-07-18,CUST-2530,Daniel Velasquez,Clothing,Clothing Product 15,West,Wholesale,276.55,4,0.05,1050.89
ORD-18975,2024-07-18,CUST-1312,Samuel Thomas,Clothing,Clothing Product 8,East,Wholesale,261.29,6,0.05,1489.35
ORD-19180,2024-07-18,CUST-4204,Karen Jackson,Sports,Sports Product 49,Central,Retail,403.06,7,0.05,2680.35
ORD-10843,2024-07-19,CUST-2868,Julia Curtis,Clothing,Clothing Product 40,North,Online,314.3,2,0.0,628.6
ORD-15527,2024-07-19,CUST-1006,Daniel Barnes,Home & Garden,Home & Garden Product 46,West,Online,630.03,1,0.0,630.03
ORD-16162,2024-07-19,CUST-4915,Jill Carter,Home & Garden,Home & Garden Product 36,South,Online,371.85,10,0.2,2974.8
ORD-10172,2024-07-20,CUST-1881,Christopher Smith,Electronics,Electronics Product 25,South,Wholesale,419.94,1,0.2,335.95
ORD-17503,2024-07-20,CUST-4657,Jessica Christensen,Electronics,Electronics Product 13,North,Wholesale,1453.12,15,0.05,20706.96
ORD-17579,2024-07-20,CUST-2625,Nicole Perez,Sports,Sports Product 29,Central,Wholesale,491.32,17,0.1,7517.2
ORD-19167,2024-07-20,CUST-3163,Gary Perez,Electronics,Electronics Product 29,East,Online,1255.81,13,0.1,14692.98
ORD-19511,2024-07-20,CUST-1371,Joel Henderson,Sports,Sports Product 50,South,Retail,237.23,6,0.05,1352.21
ORD-11393,2024-07-21,CUST-3734,John Cruz,Sports,Sports Product 19,Central,Online,306.57,15,0.0,4598.55
ORD-12575,2024-07-21,CUST-2157,Debra Garcia,Sports,Sports Product 3,East,Retail,218.15,21,0.15,3893.98
ORD-14047,2024-07-21,CUST-3926,Lisa Mills,Home & Garden,Home & Garden Product 30,East,Online,522.16,19,0.05,9424.99
ORD-14868,2024-07-21,CUST-1328,Lance Reyes,Clothing,Clothing Product 29,South,Online,59.08,18,0.2,850.75
ORD-16055,2024-07-21,CUST-3903,Nathan Bishop,Clothing,Clothing Product 32,Central,Retail,315.01,19,0.05,5685.93
ORD-16106,2024-07-21,CUST-3498,Susan Browning,Food & Beverages,Food & Beverages Product 18,Central,Retail,51.56,15,0.0,773.4
ORD-16214,2024-07-21,CUST-2692,Alexis Scott,Clothing,Clothing Product 32,North,Wholesale,262.93,11,0.1,2603.01
ORD-18590,2024-07-21,CUST-4653,Zachary Dorsey,Sports,Sports Product 34,Central,Online,274.33,4,0.0,1097.32
ORD-18634,2024-07-21,CUST-3428,Deborah Moore,Electronics,Electronics Product 19,North,Online,1901.43,17,0.0,32324.31
ORD-18985,2024-07-21,CUST-1115,Dale Johnson,Sports,Sports Product 45,Central,Wholesale,181.4,13,0.1,2122.38
ORD-19321,2024-07-21,CUST-2672,Sabrina Klein,Electronics,Electronics Product 46,West,Online,283.72,11,0.1,2808.83
ORD-19736,2024-07-21,CUST-2128,Gregory Medina,Home & Garden,Home & Garden Product 8,West,Retail,349.68,10,0.2,2797.44
ORD-10043,2024-07-22,CUST-4708,Keith Campbell,Food & Beverages,Food & Beverages Product 4,South,Wholesale,60.97,9,0.1,493.86
ORD-16564,2024-07-22,CUST-2222,Diana Lee,Clothing,Clothing Product 4,South,Retail,117.97,3,0.05,336.21
ORD-11404,2024-07-23,CUST-2216,Donald Atkins,Electronics,Electronics Product 13,South,Retail,616.17,12,0.05,7024.34
ORD-15668,2024-07-23,CUST-4971,Andre Weiss,Sports,Sports Product 29,North,Wholesale,446.53,10,0.2,3572.24
ORD-19375,2024-07-23,CUST-2604,Betty Martin,Clothing,Clothing Product 45,South,Wholesale,175.62,21,0.15,3134.82
ORD-10112,2024-07-24,CUST-2425,Kenneth Boyd,Clothing,Clothing Product 27,Central,Retail,335.04,16,0.15,4556.54
ORD-13628,2024-07-24,CUST-3026,Mark Sparks,Clothing,Clothing Product 45,West,Wholesale,343.11,10,0.1,3087.99
ORD-13642,2024-07-24,CUST-1989,Pamela Rogers,Sports,Sports Product 36,East,Retail,394.99,12,0.0,4739.88
ORD-13921,2024-07-24,CUST-2770,Kathryn Manning,Food & Beverages,Food & Beverages Product 26,South,Retail,112.33,10,0.05,1067.13
ORD-14253,2024-07-24,CUST-3367,Christopher Walsh,Clothing,Clothing Product 25,Central,Wholesale,261.48,3,0.05,745.22
ORD-15627,2024-07-24,CUST-1365,Mr. Mario Crawford,Electronics,Electronics Product 15,North,Retail,1533.45,12,0.15,15641.19
ORD-15755,2024-07-24,CUST-4849,Chad Jones,Clothing,Clothing Product 41,Central,Wholesale,115.74,6,0.15,590.27
ORD-15946,2024-07-24,CUST-2469,Matthew Brown,Sports,Sports Product 48,North,Wholesale,81.95,9,0.0,737.55
ORD-17004,2024-07-24,CUST-2468,Jason Edwards,Clothing,Clothing Product 37,Central,Retail,87.54,14,0.15,1041.73
ORD-19760,2024-07-24,CUST-4555,Todd Reyes,Clothing,Clothing Product 11,Central,Online,86.76,1,0.2,69.41
ORD-11184,2024-07-25,CUST-1276,Anthony Patel,Clothing,Clothing Product 22,East,Online,337.92,11,0.15,3159.55
ORD-15367,2024-07-25,CUST-1623,Dana Perez,Food & Beverages,Food & Beverages Product 11,North,Wholesale,55.32,11,0.15,517.24
ORD-15981,2024-07-25,CUST-3175,Erik Ellis,Sports,Sports Product 32,Central,Retail,154.8,10,0.0,1548.0
ORD-18408,2024-07-25,CUST-4368,Colleen Taylor,Home & Garden,Home & Garden Product 17,Central,Retail,163.73,10,0.0,1637.3
ORD-18885,2024-07-25,CUST-1601,Ariel Hogan,Home & Garden,Home & Garden Product 49,Central,Retail,361.42,4,0.05,1373.4
ORD-11680,2024-07-26,CUST-3997,Dylan Ward,Home & Garden,Home & Garden Product 3,East,Retail,571.36,2,0.1,1028.45
ORD-15149,2024-07-26,CUST-3179,Dylan Bradley,Electronics,Electronics Product 18,Central,Retail,1563.77,19,0.05,28226.05
ORD-11856,2024-07-27,CUST-1894,Blake Cook,Electronics,Electronics Product 23,South,Online,1261.28,21,0.2,21189.5
ORD-11892,2024-07-27,CUST-2860,Sandra Mendoza,Sports,Sports Product 35,East,Retail,293.47,15,0.05,4181.95
ORD-13403,2024-07-27,CUST-2133,Kathryn Shields,Clothing,Clothing Product 43,West,Retail,224.28,16,0.05,3409.06
ORD-14430,2024-07-27,CUST-4021,Anthony Johnston,Clothing,Clothing Product 48,Central,Retail,167.41,11,0.0,1841.51
ORD-14709,2024-07-27,CUST-3292,Jeffrey Rivers,Clothing,Clothing Product 35,Central,Wholesale,190.04,15,0.0,2850.6
ORD-15477,2024-07-27,CUST-4709,Edward Allen DDS,Home & Garden,Home & Garden Product 28,North,Online,196.16,3,0.1,529.63
ORD-11453,2024-07-28,CUST-4005,Ann Anderson,Clothing,Clothing Product 1,South,Retail,250.28,10,0.1,2252.52
ORD-11721,2024-07-28,CUST-3388,David Benson,Food & Beverages,Food & Beverages Product 20,West,Retail,8.81,8,0.05,66.96
ORD-13129,2024-07-28,CUST-4393,Mary Sweeney,Food & Beverages,Food & Beverages Product 8,North,Wholesale,68.13,10,0.05,647.23
ORD-14224,2024-07-28,CUST-4327,Sarah Hayden,Sports,Sports Product 39,East,Wholesale,434.89,19,0.15,7023.47
ORD-16426,2024-07-28,CUST-1519,Aimee Bradley,Food & Beverages,Food & Beverages Product 19,Central,Online,106.28,5,0.1,478.26
ORD-16802,2024-07-28,CUST-4209,Kelly Harris,Home & Garden,Home & Garden Product 47,Central,Retail,681.85,1,0.2,545.48
ORD-17266,2024-07-28,CUST-2735,Andrea Smith,Sports,Sports Product 22,West,Wholesale,261.53,2,0.1,470.75
ORD-18766,2024-07-28,CUST-3230,Lisa Powell,Sports,Sports Product 46,South,Retail,405.04,12,0.2,3888.38
ORD-10226,2024-07-29,CUST-4902,Angela Williams,Electronics,Electronics Product 2,North,Wholesale,982.05,13,0.05,12128.32
ORD-11504,2024-07-29,CUST-2034,Alejandro Bishop,Home & Garden,Home & Garden Product 32,West,Online,537.45,19,0.05,9700.97
ORD-11638,2024-07-29,CUST-2136,Teresa Ball,Electronics,Electronics Product 13,North,Retail,880.47,2,0.2,1408.75
ORD-13479,2024-07-29,CUST-4661,Deborah Zimmerman,Sports,Sports Product 10,West,Wholesale,407.16,2,0.1,732.89
ORD-13951,2024-07-29,CUST-4901,Thomas Rivera,Electronics,Electronics Product 11,Central,Online,1738.25,13,0.1,20337.53
ORD-14341,2024-07-29,CUST-1953,John Espinoza,Food & Beverages,Food & Beverages Product 34,Central,Retail,49.42,10,0.15,420.07
ORD-19117,2024-07-29,CUST-1446,Jamie Walker,Sports,Sports Product 33,Central,Wholesale,373.75,2,0.15,635.38
ORD-10272,2024-07-30,CUST-2352,Timothy Bryan,Electronics,Electronics Product 46,Central,Online,338.66,8,0.15,2302.89
ORD-13074,2024-07-30,CUST-4988,Joe Davis,Home & Garden,Home & Garden Product 9,Central,Retail,282.55,5,0.2,1130.2
ORD-15094,2024-07-30,CUST-2704,Brian Harris,Clothing,Clothing Product 26,South,Retail,304.83,9,0.15,2331.95
ORD-16390,2024-07-30,CUST-3922,Sarah Shields,Food & Beverages,Food & Beverages Product 28,Central,Wholesale,64.23,1,0.2,51.38
ORD-17945,2024-07-30,CUST-1709,Steven Smith,Clothing,Clothing Product 21,East,Retail,110.87,8,0.05,842.61
ORD-17966,2024-07-30,CUST-1569,Ethan Cook,Sports,Sports Product 41,North,Retail,429.47,16,0.2,5497.22
ORD-14069,2024-07-31,CUST-2832,William Boone,Clothing,Clothing Product 10,North,Wholesale,59.15,18,0.1,958.23
ORD-15082,2024-07-31,CUST-3482,David Gibbs,Sports,Sports Product 10,South,Retail,202.81,5,0.05,963.35
ORD-17681,2024-07-31,CUST-3584,Dr. Steven Atkins,Food & Beverages,Food & Beverages Product 35,West,Wholesale,7.56,11,0.05,79.0
ORD-17895,2024-07-31,CUST-4942,George West,Home & Garden,Home & Garden Product 44,West,Retail,109.49,7,0.2,613.14
ORD-19618,2024-07-31,CUST-2543,Danielle Robinson,Clothing,Clothing Product 20,North,Retail,36.87,3,0.1,99.55
ORD-10212,2024-08-01,CUST-4427,Carol Tucker,Electronics,Electronics Product 32,South,Retail,1176.23,22,0.0,25877.06
ORD-11123,2024-08-01,CUST-3555,Jason Williams,Home & Garden,Home & Garden Product 14,South,Online,655.4,8,0.15,4456.72
ORD-11464,2024-08-01,CUST-4683,Loretta Gardner,Electronics,Electronics Product 29,South,Retail,2228.49,4,0.2,7131.17
ORD-13626,2024-08-01,CUST-4327,Stephanie Cline,Electronics,Electronics Product 17,North,Retail,271.01,7,0.05,1802.22
ORD-13966,2024-08-01,CUST-1932,Donna Rodriguez,Home & Garden,Home & Garden Product 15,South,Online,713.26,17,0.0,12125.42
ORD-15377,2024-08-01,CUST-2820,Bryan Cook,Clothing,Clothing Product 7,North,Retail,293.65,1,0.15,249.6
ORD-15491,2024-08-01,CUST-3312,Lucas Allen,Food & Beverages,Food & Beverages Product 35,South,Wholesale,62.01,17,0.1,948.75
ORD-10152,2024-08-02,CUST-4222,Steven Steele,Electronics,Electronics Product 22,South,Wholesale,2240.16,22,0.0,49283.52
ORD-11315,2024-08-02,CUST-4798,Christopher Forbes,Clothing,Clothing Product 9,East,Online,326.34,5,0.1,1468.53
ORD-16976,2024-08-02,CUST-1646,Robert Ayala MD,Food & Beverages,Food & Beverages Product 12,North,Wholesale,8.77,6,0.2,42.1
ORD-13073,2024-08-03,CUST-3119,Aaron Gonzalez,Clothing,Clothing Product 29,North,Wholesale,119.44,4,0.0,477.76
ORD-13543,2024-08-03,CUST-4648,Anthony Ramsey,Home & Garden,Home & Garden Product 28,North,Retail,580.68,9,0.1,4703.51
ORD-18185,2024-08-03,CUST-3079,Cindy Brewer,Home & Garden,Home & Garden Product 25,Central,Retail,408.62,7,0.1,2574.31
ORD-14792,2024-08-04,CUST-4317,Glen Moore,Home & Garden,Home & Garden Product 32,East,Retail,163.66,20,0.15,2782.22
ORD-15299,2024-08-04,CUST-2423,Amber Taylor,Home & Garden,Home & Garden Product 26,North,Retail,557.15,4,0.0,2228.6
ORD-16266,2024-08-04,CUST-4326,Jacob Perez,Food & Beverages,Food & Beverages Product 34,West,Retail,22.73,2,0.15,38.64
ORD-11868,2024-08-05,CUST-1114,Jerry Coleman,Sports,Sports Product 4,Central,Online,434.07,12,0.2,4167.07
ORD-15529,2024-08-05,CUST-4926,Jamie Evans,Clothing,Clothing Product 26,West,Wholesale,305.26,11,0.2,2686.29
ORD-15699,2024-08-05,CUST-4225,Jacqueline Deleon,Food & Beverages,Food & Beverages Product 20,East,Online,61.02,3,0.15,155.6
ORD-16292,2024-08-05,CUST-2829,Mary Reid,Clothing,Clothing Product 34,North,Retail,326.05,7,0.1,2054.11
ORD-16472,2024-08-05,CUST-3068,Darlene Jackson,Home & Garden,Home & Garden Product 1,South,Retail,322.63,16,0.0,5162.08
ORD-17195,2024-08-05,CUST-3915,Tina Fowler,Electronics,Electronics Product 10,West,Wholesale,269.91,13,0.1,3157.95
ORD-18375,2024-08-05,CUST-1107,Brittney Davidson,Electronics,Electronics Product 10,South,Wholesale,501.39,1,0.2,401.11
ORD-18738,2024-08-05,CUST-4457,Ashley Allen,Electronics,Electronics Product 35,Central,Wholesale,396.59,3,0.15,1011.3
ORD-19270,2024-08-05,CUST-3189,Cassidy Mercado,Clothing,Clothing Product 16,South,Wholesale,193.25,20,0.2,3092.0
ORD-11047,2024-08-06,CUST-3587,Thomas Parker,Home & Garden,Home & Garden Product 46,North,Wholesale,835.92,5,0.0,4179.6
ORD-12499,2024-08-06,CUST-1784,Guy Hernandez,Clothing,Clothing Product 36,East,Wholesale,180.55,6,0.0,1083.3
ORD-14040,2024-08-06,CUST-3018,Sarah King,Electronics,Electronics Product 39,East,Online,488.63,8,0.2,3127.23
ORD-15599,2024-08-06,CUST-4463,Patricia Ibarra,Home & Garden,Home & Garden Product 25,South,Wholesale,682.58,18,0.15,10443.47
ORD-17153,2024-08-06,CUST-1324,Rachel Mcdaniel DDS,Home & Garden,Home & Garden Product 48,South,Wholesale,133.16,4,0.05,506.01
ORD-17240,2024-08-06,CUST-4751,Heather Torres,Home & Garden,Home & Garden Product 9,East,Online,916.58,8,0.1,6599.38
ORD-17328,2024-08-06,CUST-2038,Mark Scott,Sports,Sports Product 33,South,Retail,406.0,2,0.1,730.8
ORD-19613,2024-08-06,CUST-2761,Kendra Johnson,Food & Beverages,Food & Beverages Product 11,North,Online,97.28,14,0.05,1293.82
ORD-12275,2024-08-07,CUST-2267,Sarah Romero,Home & Garden,Home & Garden Product 36,West,Online,207.5,16,0.05,3154.0
ORD-12890,2024-08-07,CUST-1490,Amanda Gilbert,Food & Beverages,Food & Beverages Product 7,South,Online,93.81,15,0.2,1125.72
ORD-13425,2024-08-07,CUST-3943,Gina Paul,Electronics,Electronics Product 19,North,Online,1684.21,15,0.15,21473.68
ORD-15054,2024-08-07,CUST-4401,Christopher Ramos,Electronics,Electronics Product 15,East,Online,659.93,4,0.1,2375.75
ORD-16803,2024-08-07,CUST-2381,Joshua Mclaughlin,Electronics,Electronics Product 14,West,Retail,1953.12,2,0.1,3515.62
ORD-17181,2024-08-07,CUST-2285,Kathryn Bennett,Sports,Sports Product 48,North,Wholesale,573.28,5,0.2,2293.12
ORD-17464,2024-08-07,CUST-2010,Carrie Reed,Sports,Sports Product 5,North,Online,408.21,11,0.0,4490.31
ORD-17607,2024-08-07,CUST-4066,Edward White,Clothing,Clothing Product 47,Central,Wholesale,223.78,17,0.2,3043.41
ORD-19932,2024-08-07,CUST-2427,Jonathan Murray,Home & Garden,Home & Garden Product 2,West,Wholesale,106.68,9,0.2,768.1
